# MaleCNS v1.0 soma positions, every 7th of 141781 by bodyId order (deterministic, FR-PRP-09)
bodyId,x,y,z
68573,82408,13974,29396
68580,16263,14121,30100
68590,8354,32580,41388
68603,21462,39036,22494
68610,16746,41106,42728
68618,24073,30477,22083
68626,73039,30009,21094
68639,28920,44758,35744
68646,4840,30856,32236
68653,19651,25832,22304
68663,34377,37803,32413
68673,6463,24084,36447
68684,65190,22494,14898
68692,24127,15921,34800
68699,72602,34387,42096
68708,54131,9078,30067
68717,67885,40457,28550
68726,13154,28938,27776
68735,13076,33738,41440
68743,13748,48926,38270
68752,13217,29151,42134
68759,58771,9081,33838
68768,75122,10958,28442
68776,47915,7596,16838
68784,32852,38944,29916
68795,75342,37273,21881
68805,24971,28000,28560
68812,18260,34540,22638
68822,5953,23833,33869
68829,84394,41259,27973
68836,54061,19032,11516
68844,18198,32002,22775
68853,26132,19496,20837
68860,20484,29274,22230
68869,39050,35160,12706
68877,19166,15342,28432
68890,16111,40778,43011
68900,33216,34840,32350
68912,24890,45220,40194
68923,22852,33126,20888
68933,5157,41746,33817
68941,33378,9392,33783
68950,26378,15186,34280
68959,9842,44906,39379
68968,44025,9922,15966
68977,18026,39407,23192
68985,19830,52589,35410
68993,36532,38380,35426
69001,4982,34466,38370
69011,11605,40058,41936
69019,18509,26367,23980
69027,8650,28588,39734
69036,32430,36774,30686
69047,39947,15382,37210
69056,80041,12758,31354
69063,5267,33849,35609
69072,23948,24988,27216
69083,50754,33050,15128
69090,14756,32518,40460
69100,4816,34520,36338
69107,33058,35622,30708
69115,23398,32560,20894
69128,17296,17232,25800
69137,3484,35176,32948
69145,6714,24452,37068
69157,69351,35861,41744
69164,4734,32402,31662
69173,49518,20472,37062
69183,73594,32446,42970
69193,72071,15587,23678
69206,78911,40103,39040
69214,20173,18286,26610
69223,62341,9274,34076
69230,19432,36954,35632
69239,75841,35962,21453
69247,73482,12312,27076
69257,75276,41256,41622
69265,26606,37370,24602
69274,71000,16610,18848
69283,63136,39776,35598
69290,75212,26286,20594
69300,25158,40264,24668
69312,19132,18476,23522
69319,35087,21915,16331
69331,59767,19210,37572
69341,76188,23410,22679
69348,24596,49328,37242
69357,77446,19954,22172
69368,72590,9858,29344
69378,5570,43180,36970
69389,56882,14672,37398
69398,14743,45815,30057
69407,47923,12215,14587
69420,20782,22656,23016
69428,67935,20622,16282
69436,25168,30860,22746
69443,56093,23979,37555
69451,76196,43808,39826
69461,20298,30972,22732
69476,28300,34594,43596
69485,18990,38072,21712
69493,23656,32564,43458
69503,40630,6574,25564
69511,4651,34098,35204
69519,15116,49636,31540
69529,22694,29332,21032
69539,58818,6786,31738
69547,16482,45918,27827
69554,9871,44845,29944
69562,3532,30514,36564
69570,20002,37187,20984
69580,66510,37072,27540
69591,15186,43848,42726
69599,50093,14550,35067
69609,7021,23061,36052
69617,23596,21764,29028
69624,23158,39624,22636
69632,4477,35828,31508
69639,73542,13910,31437
69651,63318,9656,32910
69660,14544,46219,30063
69668,69716,7576,27126
69675,22532,17564,23648
69684,33566,21266,15486
69692,12612,36038,42133
69701,78334,45875,26298
69709,55764,11584,35082
69718,24984,45684,39784
69725,74619,26699,42021
69733,70228,14628,33078
69742,59544,13668,36960
69751,21180,47480,41528
69764,5398,28602,34992
69771,17575,36717,23872
69778,17430,36170,37056
69787,91564,31018,34918
69794,9524,39766,29562
69805,28904,35917,43048
69814,73899,17651,23978
69826,53282,23328,37106
69833,9230,44682,38388
69840,21700,39984,35075
69851,7378,43590,32754
69859,41442,8912,31552
69867,76978,49622,31548
69876,92008,35479,31461
69885,58255,10374,32109
69897,76368,16534,24334
69904,41741,15642,31865
69911,4102,36439,33158
69923,45018,19516,35911
69932,9434,36508,40866
69940,7644,42774,38606
69949,21446,31028,22784
69959,19414,13752,30808
69967,34657,8502,32064
69979,7344,37588,40782
69990,34916,36822,33246
69998,67158,40956,29230
70007,20802,27016,23266
70014,22550,48822,28890
70024,79028,32754,34750
70031,5937,25511,32392
70040,89867,41664,33691
70047,60634,18450,35462
70057,57037,5378,25706
70067,84842,48830,32886
70075,84314,15508,33913
70083,19400,38944,22324
70093,6000,42371,36966
70100,91727,38370,30980
70109,7989,33262,41325
70118,10660,47558,34284
70127,16818,40366,42326
70135,21801,40650,35663
70142,87882,44313,35050
70149,19434,28608,22834
70160,32494,41590,34740
70168,22610,48982,39853
70176,67524,35196,28430
70185,37322,9530,34306
70192,42309,25997,38771
70200,6725,43832,34884
70208,46414,8258,15504
70217,10030,32042,41867
70229,4884,32352,35018
70240,57982,18121,37769
70250,5058,33837,38798
70259,53280,22912,37822
70267,73438,10848,31146
70274,28946,40220,27272
70283,42279,10327,29760
70296,4676,31604,38786
70304,20925,15050,27928
70312,37540,6862,31268
70321,6880,43722,33038
70329,44126,14015,34094
70337,65335,18869,18030
70346,79991,32896,35844
70355,79678,25538,18490
70368,30349,40056,28715
70377,17556,39159,23881
70386,46476,13442,32314
70396,34568,14788,36886
70407,4416,36788,32430
70415,58298,34248,15640
70422,22654,41370,42928
70430,34870,11690,19298
70441,74980,19122,21362
70453,91430,28045,33779
70461,6366,44093,36105
70470,49364,7384,25796
70479,4257,30737,32215
70490,2751,32042,34157
70501,37859,16675,37644
70511,11984,48119,36412
70519,23602,19193,30082
70527,19580,43414,43074
70537,80384,42260,40442
70548,25456,27378,28832
70555,5464,39464,37806
70565,23849,11267,27582
70574,54506,7602,28544
70582,35588,35880,34840
70591,91076,30248,34734
70600,25294,16964,25066
70607,12797,34032,41924
70615,68022,14704,17759
70623,15499,20071,27183
70632,24298,35122,21178
70641,73286,41246,23230
70648,9883,35533,41542
70656,72486,16974,36442
70665,53660,7208,28144
70674,91777,37354,32255
70684,39614,34454,16556
70691,72774,17402,28666
70699,61000,20254,12778
70707,21526,23014,24922
70721,89094,27052,39466
70730,38369,18696,38000
70739,45977,15328,34630
70749,9310,30504,40618
70756,84852,48544,33668
70765,89599,37672,32092
70779,65754,16558,16076
70786,92398,35184,35370
70794,86932,35072,40648
70802,15350,45222,26768
70810,84482,24778,40856
70820,4736,40366,31702
70830,15226,32722,41562
70844,11168,48522,37114
70855,14958,16698,28692
70866,80245,31772,21374
70875,91110,41737,31273
70886,24678,38722,22760
70894,51104,9262,31120
70904,16646,40988,25422
70911,6266,34210,31340
70923,20456,45915,25906
70931,6902,40580,38798
70941,74718,12582,32059
70950,62185,10252,33264
70957,52360,16568,34710
70967,23874,22412,25126
70975,17514,18866,25552
70984,20318,26220,23018
70993,36302,16910,37618
71002,14934,15474,34536
71010,12662,25128,40988
71019,9760,33704,40984
71028,36788,9636,32800
71035,7006,45328,33592
71042,51230,11168,31530
71050,14167,50017,36069
71057,19336,29944,20901
71066,73840,16939,27844
71076,5214,34880,32342
71083,52780,6834,28386
71092,86412,30602,28234
71099,23820,17189,25351
71114,84992,47600,32780
71123,18460,31188,21526
71132,76258,44832,39408
71141,91574,31183,31904
71152,17226,25772,20356
71162,56103,55304,64110
71170,91066,25140,34922
71178,76942,13814,26461
71188,12804,33967,43066
71198,77611,49058,27800
71205,75332,14045,25694
71214,6460,42846,31208
71225,13026,48256,30970
71235,20543,41416,24057
71249,7647,44136,36749
71261,11634,46325,30015
71270,72318,11472,32256
71277,73400,44902,38074
71287,87282,45408,35296
71295,74536,33680,20430
71303,88516,42128,37495
71312,22199,41392,36526
71321,6633,38580,32135
71328,55764,5474,27534
71342,91232,25988,32828
71351,25046,38782,22934
71360,48132,46662,31186
71369,20832,33292,21965
71378,6513,43824,32736
71387,86274,43866,30467
71395,76746,25198,42326
71404,69098,35472,21814
71411,83384,40996,25536
71419,5715,38132,38065
71426,43645,22805,37898
71434,76157,41030,21012
71444,29128,7782,28782
71454,15108,44264,26834
71468,84726,29654,40864
71476,57791,33551,13751
71487,25634,38950,23522
71495,12156,31420,41768
71502,16819,34169,23359
71509,52340,6063,26998
71517,20828,43484,41338
71524,76670,18822,39334
71532,23402,37962,23308
71545,22176,13395,26832
71553,71929,32636,25032
71560,91951,28238,36080
71567,89009,22119,37055
71579,90416,35144,31390
71586,82142,36218,40258
71597,11116,48618,32690
71607,80888,27720,42268
71614,75534,12296,26576
71625,18896,14450,30776
71633,50362,21178,36544
71643,8298,29807,39805
71652,21538,29490,20748
71661,79927,34025,22545
71671,13793,50212,35951
71679,12558,43738,41852
71686,81120,45252,39184
71694,3824,36768,33125
71702,14006,27679,42657
71713,74234,14232,25424
71723,3604,27546,33752
71730,12952,49218,36674
71740,87698,18874,35166
71749,14989,43112,26090
71758,79968,31137,22379
71769,33968,20859,14674
71777,91793,36211,36112
71785,66050,18527,35233
71794,77623,47178,38079
71802,54284,34016,14119
71811,15068,36254,41728
71820,87274,47004,33632
71828,4848,39022,32250
71835,4404,31786,34196
71843,66812,7384,30766
71850,11705,22144,38872
71859,9678,37235,41950
71868,27478,45556,31042
71879,8071,21662,34661
71889,8881,44699,37984
71899,5129,40355,35916
71906,85362,39386,27518
71915,31760,39064,26866
71923,75332,35078,20306
71932,60340,6984,31470
71940,43409,64066,89161
71947,18444,17342,27000
71957,4954,28328,36898
71965,18977,43447,24043
71973,29554,38798,25790
71986,23189,20099,29314
71994,54688,18490,34910
72004,14530,26568,40616
72012,20586,44750,41250
72022,5438,35122,31294
72032,36536,10966,35548
72042,73388,40560,22822
72051,73004,9556,28306
72064,23261,18061,29799
72074,93058,26764,33138
72084,17116,52652,33524
72095,13024,49867,34032
72106,3258,30047,34784
72115,67402,18874,18674
72126,18376,16982,27238
72138,19533,17016,25824
72146,19936,35260,21283
72154,10470,48716,33494
72162,29645,34098,27217
72172,92670,37422,32262
72180,70461,23257,40037
72190,4882,38944,37296
72199,93356,28784,33278
72207,82743,41877,27780
72214,27652,32206,26344
72223,5448,37202,34512
72230,37877,9206,32170
72237,69990,37207,41914
72244,14631,37907,41774
72253,22997,12748,29808
72264,73388,44606,37362
72271,80560,37458,22442
72278,6846,35304,30470
72285,76415,11973,28021
72293,5344,41430,35364
72301,9708,43911,30346
72311,5676,23240,34430
72322,78820,45438,39518
72331,24246,39140,23020
72339,88161,23106,38456
72349,83372,22094,39980
72358,3672,36024,35613
72367,8727,20795,33836
72374,16268,46624,41746
72381,6177,40233,33456
72392,19859,47645,26404
72403,79674,13784,28047
72413,20620,35348,20826
72421,20616,52586,32758
72432,6078,41191,31365
72440,75889,11835,29808
72447,57595,18063,38651
72458,28916,16225,35082
72467,27843,27311,17745
72475,50159,48957,26940
72485,92026,33999,29961
72495,33816,9496,33554
72505,82362,49204,28708
72517,18720,18005,23937
72525,66826,37130,26504
72536,71676,30462,42792
72546,77292,43090,40930
72557,80878,50102,30494
72565,15566,21174,23014
72574,87902,43254,34301
72583,23444,34458,22584
72591,71815,14149,21727
72600,17660,21198,23488
72608,22286,45440,41532
72617,24121,19102,23596
72626,12455,33557,25857
72633,11576,46994,38078
72644,58238,35428,14814
72653,5045,32669,33807
72661,52008,44606,105331
72669,43548,9778,31282
72677,19294,53216,34456
72684,60193,16558,37576
72692,81724,24434,40418
72699,8111,44229,36752
72710,26422,39002,25514
72720,88888,20582,26908
72738,6209,41375,37207
72748,5288,37714,37378
72759,22633,18070,31532
72769,82730,13810,31304
72782,26840,34844,43060
72792,61895,35440,34964
72804,90238,42554,34700
72813,5403,42035,34411
72822,32194,37116,30406
72830,26171,39846,24510
72837,9874,45553,30694
72844,21908,31253,21900
72852,8740,45134,38928
72861,14227,27425,41887
72870,27634,23034,17736
72878,3533,36338,32215
72890,76734,12642,31514
72898,22278,17192,22728
72907,82498,26496,40294
72917,79704,50144,29687
72928,21608,30676,20620
72939,40616,12826,34936
72953,86447,47424,33955
72963,29195,19666,18184
72972,92188,37208,30532
72980,21136,52356,36610
72989,2745,34871,33810
73000,82370,14393,30111
73011,25752,15725,34842
73023,20208,13468,30212
73032,66118,35678,29133
73039,42636,10234,29913
73046,17738,39182,22322
73055,91368,33298,31220
73066,5568,37402,39608
73074,7891,42824,37466
73083,86632,30516,28594
73094,77064,39166,41692
73104,30822,35638,40610
73114,42830,8950,30378
73125,64508,9168,33220
73132,67327,40458,27989
73142,6990,24002,33508
73152,6082,35896,34372
73164,70433,15883,20614
73175,75396,46914,25144
73184,19500,31173,21816
73191,38493,9388,32112
73199,79354,24702,40612
73213,43451,16141,35207
73223,9152,31184,41406
73231,74628,14552,21634
73241,20643,50129,28415
73249,72276,15062,34904
73258,16576,33158,23552
73270,19915,52483,32659
73280,28310,40858,28626
73288,45464,15712,35022
73295,19876,18030,23957
73303,29374,35330,29238
73312,49722,10252,30927
73320,13266,34300,42448
73328,19438,43624,22896
73337,54700,10291,31806
73346,19624,31634,21458
73354,60738,8496,33668
73362,76128,15806,25530
73369,76730,35318,41498
73377,75186,18332,24398
73385,12638,34294,42836
73392,17214,28017,36894
73402,8056,24124,32748
73410,38895,8201,30299
73422,67832,10580,32081
73432,21745,28302,21877
73442,38602,10388,32222
73449,8820,44226,38960
73458,89282,39650,34402
73470,5129,40562,32002
73478,11476,32147,42560
73489,24212,20760,27148
73497,17700,47124,29358
73505,71535,26901,18056
73514,86040,47747,34596
73526,5580,37198,33078
73538,19492,51346,28724
73546,20284,45424,26288
73558,11730,48716,34514
73568,14604,36960,24728
73578,74689,12156,31523
73587,14552,44428,27348
73596,21852,52488,34185
73605,51925,46555,35400
73619,14304,33430,42953
73630,80514,16270,37678
73643,73756,18002,28185
73654,73516,41324,34276
73667,25273,18671,32037
73675,15348,17558,27906
73682,75405,20131,21779
73695,12011,46344,40276
73702,19980,21434,22360
73709,20266,44572,41890
73718,75396,19506,20688
73727,22850,49642,28250
73736,17184,28822,20320
73746,88804,21605,37897
73755,8900,19376,28892
73763,73684,44016,38946
73777,73976,11162,23166
73785,11658,26234,41536
73795,4480,32578,32926
73802,4642,29148,33592
73811,74131,40986,22226
73821,64708,18924,17632
73829,80356,16056,37415
73838,11358,32114,28466
73847,75576,14708,32434
73856,75656,15058,23754
73864,57442,63454,81834
73874,20444,43478,40788
73883,40105,22916,37414
73890,8524,41616,40516
73899,9672,29850,41108
73909,41470,36284,13192
73920,91064,37190,31738
73929,11268,39616,42678
73938,78440,36101,41825
73947,18900,15997,26674
73958,34542,20173,36994
73968,5310,29830,34419
73980,91332,37376,34636
73989,13350,29038,41160
74000,17239,41842,43410
74008,72876,16954,26926
74016,55917,11369,34649
74024,65030,8940,30942
74036,89496,23546,34866
74044,24733,38003,22845
74052,61455,25980,36621
74060,26586,41570,26212
74068,5178,29086,32422
74076,83048,33292,39985
74087,17540,47732,27102
74095,57244,24750,37548
74104,46724,22568,37042
74112,11141,29360,42023
74119,44521,13534,32040
74127,44063,22949,37053
74134,80620,40868,40594
74143,4942,25678,28702
74152,14144,25858,41380
74163,14577,28850,42024
74171,78006,45549,39741
74180,80868,34814,22750
74187,71616,10396,23376
74197,78016,40275,41107
74206,24358,19482,27624
74214,9764,38033,42068
74224,42892,28926,38488
74236,22987,45944,25565
74246,80232,34376,21102
74254,91242,38120,29696
74261,16577,15345,28169
74273,81336,28220,42264
74281,63134,34732,31224
74291,2620,35190,34764
74302,5732,34045,32355
74311,78944,20256,39018
74322,71094,35608,25000
74331,77642,18652,39214
74340,22330,45802,24908
74352,83438,19845,29852
74363,58829,21969,37750
74371,8862,39682,41482
74380,34127,9953,33180
74390,88490,23400,39106
74400,17341,25169,23840
74407,18536,24438,24488
74414,27598,45340,30041
74424,20151,15925,28527
74433,21392,20246,26686
74442,23684,32376,21280
74452,21788,17358,37476
74461,35908,15036,36678
74473,83818,17641,37580
74480,48723,12378,27967
74491,14706,34925,41811
74498,6093,24846,34980
74505,21385,33885,43778
74512,73973,16536,28774
74521,18880,50130,28017
74530,76000,12947,28969
74541,37080,9318,19786
74551,40554,28432,38332
74559,65016,37952,27933
74566,29840,23551,38415
74574,77748,45307,24334
74583,82424,41304,25048
74591,64773,38128,28507
74599,30342,23408,37438
74607,39570,6018,26242
74614,82952,43122,28324
74625,52246,47179,24193
74639,24097,49169,38475
74651,68558,39780,27016
74662,6996,40924,38704
74673,14478,18428,28352
74680,14890,17214,27268
74687,77538,13738,25780
74695,8167,22882,37867
74704,11904,17833,34314
74712,77972,47168,28886
74721,35302,16392,37128
74731,15942,38698,42518
74740,38193,9569,32302
74749,34248,34650,35146
74760,55580,13370,36360
74770,90254,36405,37855
74777,51207,17808,33810
74785,65791,20267,36254
74795,6619,44052,35665
74804,20362,21108,23402
74812,40844,10882,31040
74820,78188,32005,19749
74829,77186,12872,26780
74840,7560,42029,34619
74848,85917,38958,29402
74856,52588,11482,13510
74866,24812,25482,28524
74876,20702,24320,24266
74886,75560,11950,27741
74894,13758,19949,38815
74903,91100,28908,37018
74911,14223,30430,41718
74922,85252,19811,23359
74932,5274,25026,33206
74940,13419,32117,41250
74948,18775,14094,33049
74959,39992,39181,36954
74972,75776,38405,22381
74984,86182,30680,41224
74991,23530,38782,22344
75000,10814,17634,32746
75008,23026,49722,28590
75017,20422,15490,30926
75028,73054,22086,26241
75036,78920,40878,41046
75047,81404,38784,40824
75055,19744,15540,34296
75062,10299,18123,32707
75071,92081,38326,34077
75079,82110,42942,25357
75087,4017,28656,36219
75094,79338,16814,26091
75106,37510,17262,37488
75115,20768,15650,27782
75126,25553,49150,35905
75133,12988,28500,41290
75141,53010,10318,31364
75148,56189,16820,36220
75159,23230,47178,40700
75169,6414,39948,36924
75180,42291,38047,15856
75190,25120,20846,31400
75197,71688,16490,22610
75206,83656,20350,39436
75215,20524,14850,28500
75223,63030,38904,33354
